1.033895e+00	1.586115e-02	1.798537e-01	1.096348e-01	9.765719e-03	5.035250e-01	5.336454e-01	4.833381e-01	5.070274e-01	5.011055e-01	5.012565e-01	4.922423e-01	7.185633e-01	5.049956e-01	5.145896e-01	0.000000e+00	1	1.000000e+14
4.212927e-05	1.007241e+00	1.640512e-05	1.036874e-05	9.999734e-01	5.003687e-01	4.508900e-01	5.533137e-01	4.873810e-01	5.049818e-01	4.996945e-01	5.357504e-01	4.914099e-01	4.834853e-01	5.133466e-01	0.000000e+00	1	1.000000e+14
6.269897e-14	3.903112e-14	1.010139e+00	1.000000e+00	3.544770e-01	4.861059e-01	5.327068e-01	4.820275e-01	5.270386e-01	5.012044e-01	4.935976e-01	4.452578e-01	4.916217e-01	4.329001e-01	5.144977e-01	0.000000e+00	1	1.000000e+14
6.708739e-01	7.445052e-01	1.484283e-11	9.428708e-12	5.330886e-01	5.051608e-01	5.224630e-01	4.833381e-01	5.071835e-01	5.003209e-01	4.986967e-01	4.914160e-01	4.664822e-01	5.096881e-01	4.950722e-01	0.000000e+00	1	1.000000e+14
1.711413e-16	7.417276e-14	1.014485e+00	1.000000e+00	9.985311e-01	4.861059e-01	4.475915e-01	4.820275e-01	5.499003e-01	5.012044e-01	4.935976e-01	4.452578e-01	4.916217e-01	4.262657e-01	5.136432e-01	0.000000e+00	1	1.000000e+14
7.057426e-01	7.136103e-01	1.358243e-01	8.563377e-02	5.035289e-01	5.057048e-01	5.198635e-01	4.542003e-01	5.041849e-01	4.997178e-01	4.907206e-01	5.574128e-01	5.491880e-01	4.765589e-01	5.624886e-01	0.000000e+00	1	1.184215e-01
9.098827e-01	2.637634e-01	3.913133e-01	2.493752e-01	1.796244e-01	4.921329e-01	5.469290e-01	6.323687e-01	5.091599e-01	4.485055e-01	4.639451e-01	5.181521e-01	5.033553e-01	5.283155e-01	4.959837e-01	0.000000e+00	1	1.180444e-01
1.282447e-01	5.701761e-01	8.192192e-01	6.055157e-01	8.591546e-01	5.057991e-01	5.087213e-01	4.513933e-01	4.981664e-01	5.549629e-01	4.855275e-01	5.028328e-01	5.001036e-01	4.800501e-01	5.142051e-01	0.000000e+00	1	1.165833e-01
3.083663e-01	4.934097e-02	9.727727e-01	8.022426e-01	1.010078e-01	5.100084e-01	5.246019e-01	4.874103e-01	5.552657e-01	5.534898e-01	5.184318e-01	4.240339e-01	5.624535e-01	4.305955e-01	5.079577e-01	0.000000e+00	1	1.151492e-01
9.535605e-01	1.777180e-01	3.043349e-01	1.935494e-01	1.173030e-01	5.118034e-01	4.539629e-01	4.325972e-01	5.064602e-01	5.611337e-01	5.008962e-01	4.477222e-01	5.175473e-01	5.098620e-01	5.536915e-01	0.000000e+00	1	1.104622e-01
5.733302e-01	6.054984e-01	5.638755e-01	3.785246e-01	5.173679e-01	5.080390e-01	4.757315e-01	4.367114e-01	5.074412e-01	5.015498e-01	5.193192e-01	4.905004e-01	5.329677e-01	5.174790e-01	5.071492e-01	0.000000e+00	1	1.053424e-01
7.708584e-02	9.004471e-01	4.980935e-01	3.206800e-01	9.456325e-01	5.039650e-01	5.335460e-01	3.562106e-01	4.770213e-01	4.796838e-01	4.832657e-01	4.166731e-01	4.692456e-01	5.032600e-01	5.312384e-01	0.000000e+00	1	1.049916e-01
9.437376e-02	5.318225e-01	8.493642e-01	6.394082e-01	8.881935e-01	5.057991e-01	5.087213e-01	4.513933e-01	5.045705e-01	5.528357e-01	4.905899e-01	5.203697e-01	5.130761e-01	4.800501e-01	5.142051e-01	0.000000e+00	1	1.048937e-01
2.037215e-01	7.397998e-01	6.615579e-01	4.529577e-01	8.289315e-01	5.069168e-01	5.591831e-01	4.551336e-01	4.800476e-01	4.827113e-01	4.885831e-01	5.764575e-01	5.171034e-01	4.774556e-01	5.104290e-01	0.000000e+00	1	1.040487e-01
6.364266e-01	3.831381e-01	6.778119e-01	4.708737e-01	3.449840e-01	5.586344e-01	5.338071e-01	4.870026e-01	5.034861e-01	4.995524e-01	4.992067e-01	4.853704e-01	5.179746e-01	5.102102e-01	5.145377e-01	0.000000e+00	1	9.974547e-02
5.259083e-02	7.592608e-01	6.944411e-01	4.708737e-01	9.559743e-01	5.586344e-01	4.516084e-01	4.870026e-01	4.615603e-01	4.995524e-01	4.992067e-01	3.505452e-01	5.179746e-01	5.035758e-01	5.136833e-01	0.000000e+00	1	9.915076e-02
8.512342e-01	5.001183e-01	1.958508e-01	1.246706e-01	3.381683e-01	4.918624e-01	5.096953e-01	4.556546e-01	4.875765e-01	5.021947e-01	5.152228e-01	4.954671e-01	4.919402e-01	4.926123e-01	5.621196e-01	0.000000e+00	1	9.778928e-02
2.490808e-01	2.181263e-01	9.500437e-01	7.865177e-01	4.578827e-01	5.077746e-01	5.128011e-01	4.874645e-01	4.845326e-01	4.856060e-01	4.431869e-01	4.998791e-01	5.438551e-01	4.966542e-01	5.096501e-01	0.000000e+00	1	9.698579e-02
9.483161e-03	7.284737e-01	7.175841e-01	4.951791e-01	9.917130e-01	5.022144e-01	5.042554e-01	4.874103e-01	4.909492e-01	5.253016e-01	4.611941e-01	4.960748e-01	5.433249e-01	6.347711e-01	5.111823e-01	0.000000e+00	1	9.556032e-02
9.857302e-01	6.687071e-02	2.243247e-01	1.421350e-01	4.312143e-02	4.721117e-01	4.477678e-01	4.561281e-01	4.780590e-01	5.140983e-01	4.973825e-01	4.606506e-01	5.008482e-01	4.273950e-01	5.142814e-01	0.000000e+00	1	9.513822e-02
