2.610963e-30	1.616151e-15	1.000375e+00	1.000000e+00	1.000000e+00	5.089992e-01	5.030381e-01	4.993375e-01	5.035284e-01	4.959912e-01	4.870253e-01	4.910088e-01	4.974657e-01	4.994666e-01	5.002767e-01	0.000000e+00	1	1.000000e+14
1.031579e+00	2.242987e-03	2.078682e-02	1.282643e-02	1.384215e-03	3.345605e-01	4.757451e-01	4.442028e-01	5.054672e-01	5.069115e-01	4.769546e-01	5.015787e-01	5.087579e-01	5.012603e-01	4.945883e-01	0.000000e+00	1	1.000000e+14
1.618772e-15	9.421901e-27	1.001998e+00	1.000000e+00	3.705383e-12	5.090009e-01	5.367522e-01	4.992076e-01	4.987083e-01	4.859454e-01	4.821109e-01	5.061923e-01	4.974641e-01	4.990083e-01	4.996070e-01	0.000000e+00	1	1.000000e+14
5.628163e-02	9.984444e-01	4.359964e-17	2.775558e-17	9.641521e-01	5.033129e-01	5.008937e-01	4.990736e-01	4.996092e-01	4.993215e-01	4.978796e-01	5.030733e-01	4.987984e-01	4.996489e-01	4.992026e-01	0.000000e+00	1	1.000000e+14
7.093746e-16	1.525192e-15	1.041190e+00	1.000000e+00	7.228513e-01	3.399876e-01	5.367522e-01	4.398016e-01	4.972985e-01	5.910938e-01	5.153884e-01	4.931404e-01	5.449618e-01	5.002481e-01	4.994058e-01	0.000000e+00	1	1.000000e+14
2.185074e-02	1.055644e+00	4.603419e-17	2.775558e-17	9.868245e-01	5.033129e-01	5.082726e-01	4.990736e-01	4.736626e-01	4.993215e-01	2.661316e-01	5.057621e-01	4.989042e-01	4.996489e-01	4.808564e-01	0.000000e+00	1	1.000000e+14
1.400394e-01	8.809860e-01	4.696209e-01	3.084968e-01	8.996441e-01	4.738435e-01	5.386494e-01	5.635217e-01	5.067601e-01	5.267314e-01	4.933525e-01	5.121535e-01	5.077520e-01	5.117724e-01	5.273661e-01	0.000000e+00	1	1.351375e-01
4.920214e-01	4.949444e-01	7.184006e-01	5.092174e-01	5.018854e-01	5.081779e-01	5.184328e-01	4.822685e-01	4.904847e-01	5.161973e-01	4.852854e-01	4.923816e-01	5.000084e-01	4.942428e-01	4.860607e-01	0.000000e+00	1	1.291293e-01
4.562602e-01	1.990824e-01	8.992276e-01	6.781287e-01	2.619260e-01	3.583438e-01	4.891646e-01	4.520863e-01	4.721597e-01	4.739497e-01	5.144021e-01	4.657420e-01	5.484664e-01	5.107892e-01	5.064774e-01	0.000000e+00	1	1.257847e-01
9.195937e-01	1.677369e-01	3.648298e-01	2.368910e-01	1.148588e-01	5.365542e-01	4.996346e-01	4.958499e-01	4.895781e-01	4.995338e-01	5.035451e-01	4.688671e-01	4.917412e-01	4.988628e-01	5.304117e-01	0.000000e+00	1	1.222432e-01
