1.014956e+00	5.119269e-03	2.415230e-02	1.514621e-02	3.210977e-03	4.593299e-01	5.217284e-01	4.782220e-01	5.552426e-01	5.003883e-01	5.071248e-01	4.223256e-01	5.209276e-01	4.991593e-01	5.555063e-01	0.000000e+00	1	1.000000e+14
2.403183e-27	1.623298e-15	1.004799e+00	1.000000e+00	1.000000e+00	4.931707e-01	4.935651e-01	5.102952e-01	4.989423e-01	5.326789e-01	4.974857e-01	5.561817e-01	4.833711e-01	4.934248e-01	5.073359e-01	0.000000e+00	1	1.000000e+14
1.616326e-15	5.079679e-24	1.000484e+00	1.000000e+00	2.000725e-09	5.033727e-01	4.939765e-01	4.964892e-01	5.005829e-01	4.960840e-01	4.944866e-01	4.966471e-01	5.122201e-01	4.856007e-01	4.968467e-01	0.000000e+00	1	1.000000e+14
6.113569e-04	1.000486e+00	4.361955e-17	2.775558e-17	9.996110e-01	5.139041e-01	4.940491e-01	5.069510e-01	5.005709e-01	4.978606e-01	5.007364e-01	4.998768e-01	4.968559e-01	5.002954e-01	5.139115e-01	0.000000e+00	1	1.000000e+14
2.166398e-01	9.763443e-01	4.360230e-17	2.775558e-17	8.609933e-01	5.031280e-01	5.051424e-01	5.030751e-01	4.980982e-01	4.984853e-01	5.050414e-01	4.976842e-01	4.976221e-01	4.993907e-01	4.985523e-01	0.000000e+00	1	1.000000e+14
1.552173e-15	5.664732e-16	1.022758e+00	1.000000e+00	2.227756e-01	5.033727e-01	4.998436e-01	5.354392e-01	3.970004e-01	4.672236e-01	5.339118e-01	5.375342e-01	5.851016e-01	5.004397e-01	4.975194e-01	0.000000e+00	1	1.000000e+14
8.678821e-01	1.830684e-01	5.128746e-01	3.337512e-01	1.323465e-01	5.018190e-01	5.051094e-01	4.587557e-01	4.973241e-01	5.266003e-01	4.865914e-01	5.074891e-01	5.016913e-01	5.021481e-01	3.520268e-01	0.000000e+00	1	1.364816e-01
8.494477e-01	3.637064e-01	4.282769e-01	2.763000e-01	2.575452e-01	5.033727e-01	5.059034e-01	6.177309e-01	4.655383e-01	5.034356e-01	4.966030e-01	5.384897e-01	4.916009e-01	4.738182e-01	5.332681e-01	0.000000e+00	1	1.303879e-01
4.604007e-01	5.409206e-01	7.207233e-01	5.046250e-01	5.510830e-01	4.741772e-01	5.088164e-01	5.919359e-01	4.629904e-01	5.080659e-01	5.078296e-01	4.974013e-01	5.271579e-01	5.108890e-01	4.806081e-01	0.000000e+00	1	1.247173e-01
5.305964e-01	8.034088e-01	3.679606e-01	2.323955e-01	6.284219e-01	5.141275e-01	4.932733e-01	4.759291e-01	4.673662e-01	4.964466e-01	4.944591e-01	3.617145e-01	4.016735e-01	4.989797e-01	5.001229e-01	0.000000e+00	1	1.241591e-01
1.529094e-01	8.885321e-01	4.608518e-01	3.008218e-01	8.915054e-01	4.953769e-01	4.863210e-01	5.030423e-01	4.999500e-01	4.959373e-01	5.080295e-01	4.835437e-01	3.959947e-01	4.683456e-01	5.126534e-01	0.000000e+00	1	1.204930e-01
3.208245e-01	3.350203e-01	8.902346e-01	6.942003e-01	5.137775e-01	4.941524e-01	5.316431e-01	5.068726e-01	5.247052e-01	4.972920e-01	4.952177e-01	4.689989e-01	5.034583e-01	4.848370e-01	4.698545e-01	0.000000e+00	1	1.199566e-01
